player_id,name,ranking,weight,position,height,country_code,birthdate
p85084,Stefano Campagna,,,Setter,190,IT,
p85085,Antonio Cappelano,,,Outside Hitter,190,IT,
p85086,Alfredo Nencini,,,Middle-blocker,194,IT,11/12/1953
p85087,Salvatore Speziale,,,Universal,186,IT,
p85088,Simone Tramuta,,,Universal,193,,10/23/1960
p85089,Giancarlo Vassallo,,,Outside Hitter,197,IT,7/26/1950
p8509,Z Makaruk,,,,,PL,
p85090,Bruno Fazzi,7178,,Opposite,200,IT,8/27/1959
p85091,Marco Magnanini,7202,,Setter,190,IT,1/2/1961
p85092,Giancarlo Scheri,7066,,Universal,190,IT,1/16/1961
p85093,Oliviero Cimaz,,,Outside Hitter,190,IT,5/25/1958
p85094,Marco Esposto,,,Outside Hitter,168,IT,1/29/1960
p85095,Simone Zazzarini,,,Outside Hitter,188,IT,12/5/1962
p85096,Lohengrin Carmagnini,,,Outside Hitter,191,IT,6/26/1952
p85097,Alessandro Solazzi,,,Outside Hitter,191,IT,8/18/1960
p85098,Prince Kumar,,,Outside Hitter,,IN,
p85099,Viko Zulfan,,80,Setter,190,ID,6/5/2001
p8510,Krzysztof Puzdrowski,,,Middle-blocker,198,PL,
p85100,Rifki Ferdianto,,78,Opposite,188,ID,2/19/2003
p85101,Adek Tri Yulianto,,78,Middle-blocker,187,ID,7/14/2000
p85102,Safeer Pujo Cahyadi,,75,Middle-blocker,186,ID,4/19/2003
p85103,Agus Prasetyo,,78,Middle-blocker,188,ID,8/22/2001
p85104,Dedek Dwi Prehatanto,,80,Outside Hitter,192,ID,3/21/1999
p85105,Moch Syahril Amri,,89,Middle-blocker,195,ID,12/7/2000
p85106,Muhammad Saiful Anwar,,64,Libero,166,ID,2/16/1999
p85107,Muhammad Kadavi,,68,Libero,168,ID,
p8511,Bogdan Czaja,,,,,PL,
p85113,Gianni Sardi,,,Setter,188,IT,12/20/1955
p85114,Emil Valchev,7294,,Opposite,196,BG,2/23/1950
p85115,Roberto Mariani,,,Setter,182,IT,8/9/1955
p85116,Claudio Gusella,7249,,Outside Hitter,191,IT,4/1/1955
p85117,Flavio Elia,,,Universal,190,IT,10/12/1957
p85118,Carmelo Mazzeo,3618,,Outside Hitter,191,IT,12/26/1955
p85119,Carmelo Ninfa,,,Outside Hitter,189,IT,8/17/1959
p8512,Piotr Gruszowski,,,Setter,,PL,
p85120,Alberto Barsotti,,,Universal,185,IT,6/30/1951
p85121,Paolo Battellino,,,Outside Hitter,188,IT,4/9/1956
p85122,Maurizio Froli,,,Setter,187,IT,2/10/1956
p85123,Fabrizio Ricoveri,,,Outside Hitter,190,IT,6/13/1961
p85124,Marco Salvatorini,,,Setter,176,IT,8/15/1961
p85125,Massimo Trichilo,,,Outside Hitter,192,IT,11/23/1954
p8513,Paweł Prążyński,,,Opposite,,PL,
p85139,Mahomed Hatipov,,,Setter,,RU,
p8514,Cezary Mazurkiewicz,,,,,PL,
p85141,Zhulien Georgiev,,,Opposite,198,BG,1/24/1996
p85142,Andrandraina Rabearivazaha,,80,Outside Hitter,182,MG,9/7/1995
p85148,Glauber Moreno,,95,Middle-blocker,203,BR,9/25/2001
p8515,Marek Oleś,,,,,PL,
p85150,Pedro Igor Farias,,71,Outside Hitter,188,BR,3/5/1996
p85151,Marcos Natanael,,,Outside Hitter,187,BR,2/14/1998
p85152,Ali Fazeli,,70,Opposite,187,IR,7/5/2002
p85153,Jean Bergson,,92,Middle-blocker,195,BR,4/24/1996
p85154,Diego Rojas,,,Libero,,AR,1/15/2003
p8516,Bartosz Michałowski,,,Libero,,PL,
p85160,Pance Maglesev,,75,Opposite,182,MK,4/16/2006
p85161,Yiğit Zirek,,84,Outside Hitter,193,TR,1/1/2003
p85162,Amadou Diallo,,74,Outside Hitter,195,ML,11/29/2000
p85165,Saoud Abdalla,,,Outside Hitter,,QA,3/15/2002
p85166,Erfan Asadi,,63,Setter,180,QA,12/9/2003
p8517,Mariusz Krzykowski,,,,,PL,
p85170,Sandy Bagas Prasetyo,,,Setter,,ID,
p85172,Nicolas T'joen,,79,Middle-blocker,199,,1/9/2003
p85173,Theighjssen Mutumbwa,,75,Universal,177,ZW,3/2/2002
p8518,Lesław Gałkiewicz,,,,,PL,
p8519,Edward Łosiak,,,,,PL,
p85198,Stoyan Gunchev,,,Setter,,BG,2/11/1958
p8520,Jan Trzaska,,,,,PL,
p85201,Favour Dim,,,Outside Hitter,,,7/24/1999
p85206,Dmitry Voskoboynikov,2487,90,Middle-blocker,186,RU,3/6/1941
p85207,Vazha Kacharava,,,Universal,186,,1/2/1937
p85208,Staņislavs Lugailo,,82,Universal,183,,1/1/1938
p85209,Valery Kalachikhin,5897,80,Universal,176,RU,5/20/1939
p8521,Mirosław Mierzwiński,,,,,PL,
p85210,Yutaka Demachi,,,Setter,,JP,2/17/1935
p85211,Tsutomu Koyama,,,Outside Hitter,,JP,7/26/1936
p85212,Sadatoshi Sugawara,,,Universal,177,JP,2/18/1939
p85213,Naohiro Ikeda,,,Outside Hitter,,JP,1/17/1940
p85214,Yasutaka Sato,5232,,Universal,184,JP,2/3/1940
p85215,Toshiaki Kosedo,,,Universal,187,JP,5/20/1941
p85216,Takeshi Tokutomi,5734,,Universal,180,JP,11/13/1941
p85217,Tokihiko Higuchi,6471,,Universal,189,JP,6/10/1941
p85218,Gheorghe Ferariu,,65,Setter,180,RO,8/24/1936
p8522,Zbigniew Wasilewski,,,,,PL,
p85220,Aurel Drăgan,7053,76,Universal,180,RO,6/2/1938
p85221,Iuliu Szöcs,,92,Universal,188,RO,12/23/1937
p85222,William Schreiber,2711,85,Universal,189,RO,2/10/1942
p85223,Davila Plocon,,89,Universal,186,RO,7/28/1931
p85224,Nicolae Bărbuţă,,87,Universal,187,RO,5/4/1937
p85225,Eduard Derzsei,4410,89,Universal,193,RO,10/27/1934
p85226,Ioan-Mihai Chezan,7053,79,Universal,185,RO,10/21/1935
p85227,Constantin Ganciu,5430,90,Universal,186,RO,7/17/1938
p85228,Mihai Coste,,81,Universal,186,RO,12/9/1938
p85229,Kenji Kimura,,88,Middle-blocker,185,JP,7/19/1945
p8523,Andrzej Szelwach,,,,,PL,
p85230,Tetsuo Satō,4205,93,Opposite,198,JP,3/12/1949
p85231,Yasuhiro Noguchi,5380,75,Universal,186,JP,4/25/1946
p85232,Benoît Daniel,,,Outside Hitter,187,FR,5/1/1979
p85233,Frédéric Guermeur,,,Outside Hitter,180,FR,7/10/1969
p85234,Laurent Peyre,,,Outside Hitter,190,FR,
p85235,Teodor-Dumitru Rotar,,,Outside Hitter,,RO,2/1/1968
p85236,Bruno Agostini,2337,,Outside Hitter,194,FR,
p85237,Alex Kontogeorgopoulos,,88,Middle-blocker,194,GR,10/20/2003
p85239,Romain Capet,,,Outside Hitter,198,FR,11/20/2002
p8524,Jan Falkiewicz,,,,,PL,
p85240,Check Namboué,,,Opposite,193,FR,7/9/2003
p85241,Pépin Rajoharivelo,,,Setter,185,FR,1/18/2004
p85244,Kacper Ozóg,,84,Universal,184,PL,2/20/2002
p85245,Hayun Muhammad,,76,Outside Hitter,187,ID,6/17/2001
p85246,Gian-Luca Berger,,,Libero,185,DE,8/27/2002
p85247,Behnam Hajipoor,,,Outside Hitter,189,IR,
p85248,Benyamin Igderi,,,Opposite,196,IR,
p8525,Serhiej Vasileuski,,,Outside Hitter,,BY,
p8526,Wiktor Kobędza,3565,,,,PL,
p85263,Benjamin Coste,,,Middle-blocker,195,FR,6/16/1996
p85264,Julien Purpan,,,Libero,184,FR,8/12/1997
p85265,Raihau Mare,,,Middle-blocker,195,FR,4/22/1997
p85266,Olivier Tautu,,,Outside Hitter,182,FR,1/14/1997
p85267,Benjamin Niewada,,,Outside Hitter,188,FR,7/28/1995
p85268,Clément Turpin,,,Opposite,185,FR,8/22/1996
p85269,Yann Ganga,,,Opposite,185,FR,1/12/1992
p8527,Dariusz Rzemiński,,,,,PL,
p85270,Wilson Bono,,,Middle-blocker,205,FR,5/25/1991
p85271,Paul-Loïc Martin-Douyat,,,Opposite,195,FR,5/13/1990
p85272,Foued Ben Jeddi,,,Outside Hitter,190,FR,7/25/1985
p85273,Wahid Bouskaya,,,Outside Hitter,,FR,
p85274,Pascal Arnal,6995,,Outside Hitter,195,FR,12/9/1981
p85275,Nicolas Froelig,,,Outside Hitter,190,FR,1/17/1980
p85276,Benjamin Le Prado,,,Opposite,198,FR,1/26/1993
p85277,Kamal Dadammi,,,Outside Hitter,195,FR,5/17/1992
p85278,John Dédé,,,Outside Hitter,186,FR,8/15/1990
p85279,Bakary Niambélé,,,Libero,183,FR,8/4/1990
p8528,Bolesław Szkutnik,7213,,,,PL,
p85280,Harold Brunetti,,,Outside Hitter,180,FR,5/24/1984
p85281,Ghéorgui Petrov,6198,,Outside Hitter,196,FR,1/12/1980
p85282,Fabrice Giraudet,,,Outside Hitter,188,FR,7/25/1972
p85283,Héctor Fabián Barrionuevo,7178,,Outside Hitter,198,AR,2/17/1969
p85284,Jérémie Thomann,,,Libero,182,FR,2/6/1986
p85285,Cédric Schlienger,,,Outside Hitter,187,FR,4/1/1981
p85286,Guillaume Ochala,,89,Opposite,202,FR,5/16/1989
p85287,Charley Amsellem,7252,,Outside Hitter,193,FR,5/27/1986
p85288,Stéphane Baleinier,,,Setter,189,FR,9/4/1991
p85289,Guillaume Jacquemin,,,Middle-blocker,196,FR,1/3/1987
p8529,Andrzej Zabiegło,6576,,,,PL,
p85290,Benjamin Amsellem,,,Outside Hitter,198,FR,11/15/1982
p85293,Gustavo Risso,,,Libero,,BR,
p85294,Adib Kfoury,,108,Middle-blocker,195,LB,
p85295,Joe Rizk,,93,Middle-blocker,186,LB,
p85296,Adam Khoury,,90,Middle-blocker,194,LB,
p85297,Joseph Sarkis,,90,Universal,195,LB,
p85298,Ashley Tanios,,90,Outside Hitter,192,LB,
p85299,Ghassan Fares,,89,Outside Hitter,191,LB,
p8530,Jerzy Sochacki,,,,,PL,
p85300,Joey Bou Chalha,,72,Setter,180,LB,
p85301,Pierre Chahine,,83,Libero,178,LB,
p85302,Eric Abi Karam,,73,Middle-blocker,193,LB,
p85303,Mohamad Hajj,,83,Middle-blocker,188,LB,
p85304,Jack Mina,,85,Middle-blocker,188,LB,
p85305,Elias Mouawad,,86,Opposite,188,LB,
p85306,Imad Sassine,,75,Outside Hitter,183,LB,
p85307,Elias Fares,,90,Outside Hitter,198,LB,
p85308,Roy Abdallah,,81,Outside Hitter,194,LB,
p85309,Steve Aouad,,80,Outside Hitter,191,LB,
p8531,Zdzisław Zieliński,,,,,PL,
p85310,Fadi Burdukan,,76,Setter,182,LB,
p85311,Chafik Abdel Ghafour,,70,Libero,177,LB,
p85312,Abdel Rahman Abyad,,75,Middle-blocker,190,LB,
p85313,Mohamad Mallat,,81,Middle-blocker,181,LB,
p85314,Tarek Bayda,,70,Opposite,180,LB,
p85315,Housein Moukahal,,80,Opposite,183,LB,
p85316,Medhat Kouzaiha,,68,Outside Hitter,183,LB,
p85317,Rayan Ballout,,75,Outside Hitter,185,LB,
p85318,Mahmoud Aouad,,66,Outside Hitter,176,LB,
p85319,Mazen Abdel Wahhab,,77,Setter,180,LB,
p8532,Jerzy Niemczyk,6744,,,,PL,
p85320,Bachir Ghannoum,,82,Setter,179,LB,
p85321,Wahib Abbas,,72,Setter,175,LB,
p85322,Angel Yamil Obeid,,80,Libero,180,LB,
p85323,Moussa Maroun,,70,Libero,170,LB,
p85324,Rony Daou,,81,Middle-blocker,196,LB,
p85325,George Chaccour,,80,Middle-blocker,186,LB,
p85326,Joseph Nohra,,85,Middle-blocker,197,LB,
p85327,Patrick Rady,,70,Outside Hitter,180,LB,
p85328,Jad Chammas,,82,Setter,190,LB,
p85329,Amine El Kass,,80,Setter,180,LB,
p8533,Wojciech Jajuga,,,,,PL,
p85330,Thomas Aroko,,,Opposite,200,NG,10/19/1971
p85331,Bruno Artes,,,Outside Hitter,190,FR,
p85332,Bernard Cohen,,,Outside Hitter,191,FR,
p85333,Lionel Devos,1957,,Middle-blocker,201,FR,
p85334,Guy Di Giantommaso,,76,Setter,186,FR,7/9/1953
p85335,Jean-Loup Miguet,1962,,Opposite,189,FR,
p85336,Richard Goux,2698,,Middle-blocker,195,FR,
p8534,Bogdan Drwięga,,,,,PL,
p85341,Daniel Rosenbaum,,80,Setter,185,,11/4/1971
p85347,Luis Emilio Ferradàs TOP 1000,,,Setter,190,,7/2/1955
p8535,Stanisław Wesołowski,,,,,PL,
p85351,David William,,80,Opposite,189,BR,8/11/2001
p85357,Francisco Reisenberger,,,Outside Hitter,187,PT,
p85358,Luis Buschbeck,,,Middle-blocker,178,PT,6/15/2002
p85359,Diogo B. Silva,,,Middle-blocker,,PT,
p8536,Józef Słota,,,,,PL,
p85360,Miguel Macedo,,,Universal,,PT,
p85361,Luis Machado,,,Universal,,PT,
p85362,Lucas Abreu,,,Middle-blocker,181,PT,11/6/2003
p85363,António Amorim,,,Libero,178,PT,3/18/1992
p85364,Aleksey Ezhov,1781,,Middle-blocker,206,RU,10/12/1978
p85365,Yury Levkin,5727,,Libero,,RU,12/3/1974
p85366,Aleksandr Aleksandrovich TOP 1000,953,,Outside Hitter,206,RU,9/16/1978
p85367,Sergey Latyshev TOP 1000,775,,Outside Hitter,197,RU,4/27/1978
p85368,Romain Valefuaniu,,,Outside Hitter,,FR,
p85369,Adrien Veilhan-Goemans,,,Opposite,195,FR,
p8537,Jerzy Żyła,,,,,PL,
p85370,Quentin Cialti,,,Libero,,FR,
p85371,Lucas Guillot,,,Libero,177,FR,10/16/2003
p85372,Ruslan Horbunov,,,Outside Hitter,186,UA,7/22/2003
p85373,Michael Verbiest,,,Middle-blocker,,BE,
p85375,Benjamin Casimir,,,Opposite,,FR,
p85377,Tamás Tánczos,,73,Libero,183,HU,12/15/1981
p85378,Gonçalo Malaquias,,68,Setter,178,PT,7/22/2005
p8538,Leszek Baliński,,,,,PL,
p85380,Altan Demiryurek,,,Libero,,FR,12/24/2004
p85381,Brice Taglang,,69,Setter,183,FR,3/7/1992
p85382,Jérémy Chevrier,,,Libero,,FR,
p85383,Ronan Dréno,,,Libero,,FR,
p85384,Amaury Graça,,,Middle-blocker,192,FR,
p85385,Baptiste Lavie,,,Libero,,FR,6/8/1988
p85386,Jules Duwicquet,,,Setter,,FR,
p85387,Marius Voicu,,88,Libero,175,RO,4/29/1989
p85388,Kiril Semenkovsky,,85,Opposite,198,MK,11/6/1983
p85389,Ivaylo Iliev,,80,Setter,188,BG,9/6/1983
p8539,Józef Filip,,,,,PL,
p85390,Stanislav Vasilenko,,97,Middle-blocker,203,RU,1/14/1985
p85391,Eric Woolridge,,100,Setter,198,US,6/1/1984
p85392,Jônatas Queiroz,6021,95,Middle-blocker,204,BR,12/28/1981
p85393,Ryan Kwiakowski,,97,Setter,196,US,
p85394,Andreas Dahl-Thorstensen,,78,Setter,188,NO,4/26/1993
p85395,Bruno Mesquita,,92,Setter,195,BR,3/2/1984
p85396,Brage Roalkvam,,82,Setter,190,NO,5/29/1989
p85397,Aleksandar Petkov,,85,Setter,195,BG,9/2/1980
p85399,Fabiano Ubaldino de Souza,,85,Setter,190,BR,8/12/1980
p854,Łukasz Szarek,3263,94,Opposite,200,,2/22/1990
p8540,Tadeusz Kiełpiński,2384,,Universal,183,PL,10/9/1937
p85400,Vladimir Ponomarev,6663,82,Setter,190,RU,4/22/1979
p85401,Diego Felicissimo,,,Opposite,198,BR,1/24/1982
p85402,Mourah Gara,,96,Middle-blocker,201,TN,2/5/1983
p85403,Igor Ćosović,,94,Outside Hitter,203,RS,9/5/1986
p85404,Fábio Hoster,,89,Outside Hitter,198,BR,3/20/1989
p85406,Mikhail Vure,,94,Outside Hitter,197,RU,5/20/1982
p85407,Edson Barbosa,,83,Outside Hitter,192,BR,6/25/1987
p85408,Serhi Pivovarenko,6976,89,Outside Hitter,193,UA,2/10/1973
p8541,Marek Majka,,,,,PL,
p85410,Igor Eliseev,,,Outside Hitter,198,RU,12/27/1983
p85411,Rafael Pasqualini,,90,Middle-blocker,199,BR,5/2/1987
p85412,Rafael De Souza Leal,,98,Middle-blocker,199,BR,6/19/1989
p85414,Denis Andrienko,,94,Middle-blocker,203,UA,6/17/1981
p85415,Slim Masmoudi,,75,Libero,180,TN,3/19/1988
p85416,Oussama Mhiri,,71,Setter,190,TN,12/1/1984
p85417,Sjors Van Tongeren,,,Setter,185,NL,3/17/1986
p85418,Marco Van Zuidam,,,Outside Hitter,193,NL,10/3/1986
p8542,Henryk Jaros,6455,,,,PL,
p85420,Francisco Mendes,,,Outside Hitter,189,PT,3/12/2005
p85421,Horst Schöberl,3508,,Outside Hitter,,,9/26/1965
p85422,Jakub Hriňák,5225,75,Setter,189,SK,10/1/1990
p85423,Jakub Bališin,4890,90,Middle-blocker,203,SK,9/28/1990
p85424,Miroslav Kozák,,90,Outside Hitter,194,,5/21/1988
p85425,Jaroslav Emmer,,80,Outside Hitter,192,,10/10/1988
p85426,Martin Petr,,97,Outside Hitter,195,,
p85427,Antonio Bogdanović,,,Outside Hitter,,HR,4/2/1991
p85428,Goran Kovačević,,,Outside Hitter,,HR,6/7/1989
p85429,Almir Muharemović,,,Outside Hitter,,BA,11/14/1978
p8543,Janusz Rutkowski,,,,,PL,
p85433,Vanja Rogina,6484,,Outside Hitter,195,HR,6/2/1986
p85434,Steve Klosterman,,,Opposite,200,US,5/31/1984
p85435,Dariel Rolón,,86,Setter,194,PR,10/5/1976
p85436,Miltón Marrero,,,Setter,,PR,
p85437,Jovan Marković,6139,,Opposite,195,RS,11/2/1975
p85438,David Hamilton,,77,Middle-blocker,196,,11/8/1983
p8544,Piotr Hołowczak,,,,,PL,
p85440,Francisco Arroyo,,78,Outside Hitter,180,ES,10/4/1986
p85441,Radovan Cebalović,,110,Opposite,202,ME,9/6/1988
p85442,Stevan Črnogorać,,90,Middle-blocker,201,ME,11/18/1990
p85443,Danilo Džaković,,,Outside Hitter,190,ME,10/9/1990
p85444,Branko Manojlović,,,Middle-blocker,197,ME,7/31/1981
p85445,Boris Mijusković,,,Setter,190,ME,6/9/1991
p85446,Petar Miljanić,,,Opposite,202,ME,4/18/1987
p85447,Vojislav Nikitović,,,Outside Hitter,198,ME,11/12/1991
p85448,Mladen Novović,,98,Outside Hitter,192,ME,8/15/1985
p85449,Milivoje Stanišić,,,Libero,190,ME,12/7/1991
p8545,Ryszard Dietrich,,,,,PL,
p85450,Miloš Stevović,,,Outside Hitter,193,ME,7/31/1989
p85451,Miloš Vucetić,,,Middle-blocker,201,ME,9/2/1983
p85452,Paul De Vries,,,Middle-blocker,204,NL,3/4/1978
p85453,Richard Fransen,,,Opposite,197,NL,8/13/1980
p85454,Stefan Gammauf,,,Libero,177,NL,11/11/1977
p85455,Willem Heins,5191,96,Opposite,209,NL,7/1/1987
p85456,Thijs Homan,,,Setter,185,NL,1/18/1987
p85457,Ralph Koomen,6805,90,Middle-blocker,200,NL,2/20/1989
p85458,Bas Louwaars,,,Setter,,NL,11/12/1987
p85459,Ruud Schuurmans,,,Middle-blocker,195,NL,9/21/1987
p8546,Bogdan Wiatrak,,,,,PL,
p85460,Ron Van Steen,,,Setter,190,NL,2/9/1982
p85461,Erwin Westerweld,,,Outside Hitter,,NL,1/21/1989
p85462,Ernst Zijlstra,,85,Middle-blocker,198,NL,7/25/1982
p85463,Harmen Arendshorst,,,Opposite,200,NL,6/16/1982
p85464,Bas Hellinga,,,Outside Hitter,190,NL,5/19/1976
p85466,Wouter Klapwijk,5716,94,Middle-blocker,201,NL,5/22/1983
p85467,Anton Taran,,94,Middle-blocker,198,UA,
p85469,Sander Sikking,6778,,Middle-blocker,214,NL,5/9/1980
p8547,Mirosław Borówka,,,,,PL,
p85470,Rolland Balog,,89,Libero,177,RO,7/31/1991
p85471,Andrei Veber,,100,Outside Hitter,202,RO,1/25/1991
p85472,Ionuţ Ion-Velicu,,94,Middle-blocker,195,RO,7/7/1980
p85473,Ovidiu Teuşan,,86,Outside Hitter,190,RO,9/18/1981
p85474,Patriciu Păştean,,90,Middle-blocker,194,RO,1/25/1987
p85475,Mircea Batin,,,Libero,187,RO,9/17/1982
p85476,Gheorghe Socaciu,,94,Middle-blocker,200,RO,4/23/1983
p85477,Ionuţ Cociş,,84,Outside Hitter,195,RO,4/5/1990
p85478,Alexandru Mitrănescu,,86,Outside Hitter,193,RO,3/30/1988
p8548,Andrzej Dolny,,,,,PL,
p85480,Rok Rezar,,,Middle-blocker,,SI,6/3/1990
p85481,João Paolo Rodrigues de Carvalho,,,Middle-blocker,205,BR,6/9/1980
p85482,Alexandro Luna,5836,92,Opposite,198,BR,7/4/1981
p85483,Federico Texeira,6915,85,Outside Hitter,190,BR,11/30/1981
p85484,Eduardo Nunes,,,Outside Hitter,191,BR,5/1/1983
p85485,Éder Pinheiro,,97,Outside Hitter,195,BR,1/23/1984
p85486,Felipe Salvadori,,,Outside Hitter,193,BR,5/4/1984
p85487,Eduart Uka,,78,Outside Hitter,190,AL,9/27/1977
p85488,Edvin Hadžić,,75,Setter,180,BA,8/26/1978
p85489,Emmanuel Espinosa,,85,Outside Hitter,197,AR,12/13/1987
p8549,Marek Czopor,,,,,PL,
p85490,Eric Meijer,,90,Opposite,205,NL,9/26/1989
p85492,Éric Tinchant,6276,,Middle-blocker,195,FR,3/18/1991
p85493,Erik Digaňa,,86,Outside Hitter,195,SK,9/12/1989
p85494,Ermal Buka,,81,Outside Hitter,188,AL,5/31/1979
p85495,Esad Đakovac,,75,Opposite,198,BA,6/22/1995
p85496,Estevan Cabrera,5725,88,Outside Hitter,191,AR,11/12/1985
p85497,Evan Romero,,100,Opposite,196,US,5/25/1988
p85498,Federico Campanini,,,Middle-blocker,200,IT,7/12/1990
p8550,Tomasz Majewski,,,,,PL,
p85500,Florent Pujol,,,Outside Hitter,192,FR,9/19/1991
p85501,François Zonno,,,Setter,190,IT,4/10/1988
p85502,Frédéric Jolivet,,,Setter,192,FR,5/6/1986
p85503,Galin Nikolov,,89,Outside Hitter,199,BG,5/1/1989
p85504,Gašper Vrhunc,,80,Outside Hitter,186,SI,11/25/1992
p85505,Georgi Mihov,,90,Middle-blocker,200,BG,10/11/1984
p85506,Giacomo Cherubini,,,Setter,184,IT,12/10/1994
p85507,Gillan Octave,,89,Outside Hitter,192,LC,11/7/1991
p85508,Gilles Bestgen,,68,Outside Hitter,178,LU,4/14/1993
p85509,Giórgios Katsaoúnis,,73,Setter,190,GR,6/25/1987
p8551,Wiesław Jasio,,,,,PL,
p85510,Giórgios Papadópoulos,5300,92,Middle-blocker,203,,1/17/1986
p85511,Grégory Many,,,Setter,192,FR,1/9/1992
p85512,Gulash Olcay,,70,Outside Hitter,178,TR,3/23/1992
p85513,Guy Avigdorov,6880,90,Middle-blocker,198,IL,4/4/1981
p85514,Juxhin Guzja,,76,Outside Hitter,190,AL,8/11/1987
p85515,Hamza Smahi,,83,Outside Hitter,185,DZ,2/20/1979
p85516,Harri Sisso,,70,Setter,179,FI,5/18/1981
p85517,Steffan Hebbink,,86,Setter,202,NL,7/17/1992
p85518,Henrik Herrebrøden,,86,Libero,185,NO,12/29/1987
p85519,Henry Authier,,,Outside Hitter,190,,11/12/1985
p8552,Roman Maciejczyk,,,,,PL,
p85520,Ihor Guryevich,,78,Libero,184,UA,8/9/1986
p85521,Ihar Kozlovsky,5667,,Setter,192,BY,8/17/1993
p85522,Ihor Pushkarenko,,78,Outside Hitter,189,UA,12/1/1981
p85523,Ilija Čulap,,90,Libero,188,BA,12/26/1987
p85524,Ilya Cheremisin,4786,95,Middle-blocker,203,RU,1/26/1994
p85525,Ilya Sakeev,,,Middle-blocker,200,RU,
p85526,Ilya Svidlov,,,Opposite,204,RU,10/16/1987
p85527,Ilyan Georgiev,,92,Outside Hitter,201,BG,2/17/1990
p85528,Giánnis Giannourís,,81,Opposite,187,CY,9/8/1991
p85529,Ivan Chilipov,,79,Outside Hitter,194,BG,7/1/1987
p8553,A Fik,,,,,PL,
p85530,Ivan Cuomo,,,Middle-blocker,193,IT,5/23/1983
p85531,Ivan Miljić,,84,Outside Hitter,190,BA,12/21/1981
p85532,Jared Moore,,,Middle-blocker,203,US,10/24/1989
p85533,Jacopo Cenci,,83,Opposite,183,IT,3/24/1994
p85534,Ján Zúbek,,,Outside Hitter,197,SK,12/14/1987
p85535,Jaroslav Petrucha,,,Middle-blocker,,SK,7/12/1973
p85536,Jean-Baptiste Baron Del Amo,,,Outside Hitter,183,FR,6/1/1983
p85537,Johannes Kessler,6303,95,Opposite,195,DE,3/28/1992
p85538,Kévin Rodolfo,,,Outside Hitter,184,FR,4/27/1989
p85539,Jean-Baptiste Dol,,,Middle-blocker,189,FR,5/10/1990
p8554,Tomasz Drobek,,,,,PL,
p85540,Vincent Cailliet,,,Outside Hitter,193,FR,1/7/1991
p85541,Florent Bagnasco,,,Libero,183,FR,6/23/1991
p85542,Thiago Bartholdy,,,Libero,190,BR,7/17/1978
p85543,Max Angély,,,Outside Hitter,183,FR,4/29/1968
p85544,Jean-Charles Yala,,,Middle-blocker,197,FR,1/13/1983
p85545,Nemanja Balandžić,,,Setter,188,RS,4/7/1980
p85546,Clément Bapaume,,,Libero,178,FR,4/18/1990
p85547,Ľubomír Ostrihoň,,,Opposite,200,SK,3/27/1977
p85548,Clément Deshayes,,,Middle-blocker,193,FR,12/25/1990
p8555,B Kuma,,,,,PL,
p85550,Jan Mazur,,71,Libero,182,PL,1/3/2003
p85551,Galin Luckanov,,,Opposite,,BG,
p85553,Angel Boskov,,,Outside Hitter,,MK,
p85556,Maciej Stachnik,,72,Setter,190,PL,7/9/2003
p85557,Dino Goshevski,,,Libero,,MK,
p8556,Bogdan Czerniakowski,,,,,PL,
p8557,Kamil Dereszyński,,,,,PL,
p85572,Valdis Baranovs,,,Outside Hitter,192,LV,4/15/1980
p85573,Toms Benjavs,,,Outside Hitter,190,LV,9/24/1989
p85574,Vitalijs Birjukovs,,,Opposite,200,LV,4/17/1971
p85576,Rudolf Herich,4950,,Opposite,200,SK,10/5/1973
p85577,Edossa Ayé,,,Outside Hitter,194,NG,
p85578,Willy Bocca,,,Middle-blocker,196,FR,
p8558,Sergey Krivoshein,,,Outside Hitter,,RU,
p8559,Karol Bejger,,,,,PL,
p8560,Janusz Zarzycki,,,,,PL,
p85604,Shay Liberman,,83,Outside Hitter,198,,10/17/2005
p85605,Michael Saidov,,75,Libero,183,UA,6/2/2005
p85609,Grégor Frohlich,,,Middle-blocker,,FR,5/3/1972
p8561,Robert Bednarski,,,,,PL,
p85610,Yannick Desgranges,,80,Setter,186,FR,11/5/1972
p85611,Barthélémy Durin,,,Outside Hitter,195,FR,
p85612,Medhi Lahcine,,,Outside Hitter,184,FR,
p85613,Dieudonné Lappé,,85,Setter,189,CM,5/20/1965
p85614,Bernard Martinez,,,Outside Hitter,184,FR,
p85615,Silas Souza,,,Middle-blocker,204,BR,
p85616,Julien Tersac,,,Outside Hitter,190,FR,
p85617,Tero Viitanen,2636,,Outside Hitter,198,FI,8/9/1971
p85618,Denis Martin,,,Outside Hitter,192,FR,
p85619,Marián Migra,4340,,Setter,196,,3/13/1970
p8562,Krzysztof Mrozek,,,,,PL,
p85620,Hujatullah Saif,,84,Opposite,204,AF,6/2/1993
p85621,Vasile Pîslaru,,,Opposite,194,RO,4/14/1973
p85622,Steeve Colombani,,,Setter,,FR,
p85623,Philippe Dulieu,,,Outside Hitter,185,FR,
p85624,Philippe Fuchs,,,Outside Hitter,189,FR,
p85625,Faustas Gasiunas,,,Setter,190,LT,
p85626,Guy Horala,,,Middle-blocker,192,FR,
p85627,Emmanuel Leroyer,,,Setter,191,FR,
p85628,François Marsat,,,Middle-blocker,196,FR,
p85629,Médy Naas,,,Middle-blocker,,FR,
